Value,area,type,country,percent,id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
291897,0.508062899,dam,AZERBAIJAN,15.03124877,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.689205938,0.529803,0.710767688,0.579087,0.565995938
90397,0.504178643,dam,IRAN,-4.165859929,2,0.68073525,0.7577415,0.76082175,0.76082175,0.76082175,0.76082175,0.76082175,0.76082175,0.756971438,0.725398875,0.000770063,0.030032438,0.057754688,0.632221313,0.7454205,0.7084575,0.693826313,0.7577415,0.734639625,0.476668688,0.331896938,0.12629025,0.191745563,0.12629025,,0.179424563,0.093177563,0.164793375,0.014631188,0.281072813,0.423534375
267173,0.053322818,artificial,IRAN,-0.838882389,1,,,,,,,,,,,,,,,0.030032438,0.042353438,0.038503125,0.043893563,0.023871938,0.039273188,0.043893563,0.035422875,0.043893563,0.036963,0.020021625,0.029262375,0.034652813,0.01540125,0.017711438,0.041583375,0.045433688
47421,0.502057612,dam,IRAN,0.273948435,2,0.13861125,0.18173475,0.174034125,0.160173,0.160173,0.162483188,0.171723938,0.18173475,0.16325325,0.005390438,,,0.001540125,0.136301063,,0.183274875,,0.154782563,,,0.0924075,,,0.177114375,0.192515625,,,,,0.153242438,0.270291938
84360,0.497707814,dam,TURKEY,-1.284190962,2,,,,,,,,,,,,,,,,,,,,,,,0.509781375,0.4866795,0.433545188,0.482829188,0.408133125,0.419684063,0.45279675,0.445096125,0.451256625
71833,0.497456282,dam,SYRIAN ARAB REPUBLIC,0.42898417,2,0.000770063,0.06468525,,,,,,,0.275682375,0.164023313,0.278762625,0.241799625,0.276452438,0.278762625,0.269521875,0.16325325,0.162483188,0.180964688,0.277992563,0.2402595,0.18789525,0.279532688,0.279532688,0.271832063,0.110889,0.099338063,0.122439938,0.103958438,0.24950025,0.267211688,0.234869063
69904,0.496837795,dam,JORDAN,-0.535909587,2,0.46511775,0.472818375,0.472818375,0.472818375,0.472818375,0.472818375,0.472818375,0.472818375,0.468968063,0.469738125,0.4743585,0.432005063,0.455106938,0.4743585,0.469738125,0.462807563,0.47127825,0.4620375,0.46511775,0.466657875,0.426614625,0.441245813,0.41583375,0.3757905,0.425844563,0.4250745,0.40351275,0.396582188,0.390421688,0.381180938,0.468968063
155224,0.495825946,dam,TURKEY,-0.278499344,2,,0.601418813,0.601418813,0.601418813,0.601418813,0.601418813,0.601418813,0.601418813,0.686125688,0.665334,0.525952688,0.432775125,0.439705688,0.085476938,0.498230438,0.611429625,0.45895725,0.342677813,0.005390438,0.358849125,0.632991375,0.673034625,0.673804688,0.68073525,0.630681188,0.665334,0.66225375,0.431235,0.261051188,0.524412563,0.321886125
153746,0.495506555,dam,TURKEY,10.73170786,2,,,,,,,,,,,,,,,,,,,,,0.005390438,0.00308025,0.0308025,0.309565125,0.33574725,0.384261188,0.368089875,0.494380125,0.487449563,0.5729265,0.365009625
155572,0.494967908,dam,TURKEY,0.291522479,2,,0.140151375,0.140151375,0.140151375,0.140151375,0.254890688,0.254890688,0.254890688,0.254890688,0.250270313,0.231788813,0.238719375,0.254890688,0.247960125,0.210997125,0.245649938,0.247960125,0.173264063,0.250270313,0.2032965,0.244109813,0.254120625,0.234869063,0.147081938,0.130910625,0.244109813,0.238719375,0.244109813,0.250270313,0.272602125,0.330356813
160119,0.053196575,artificial,AZERBAIJAN,8.768193467,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.02156175,0.02156175,0.011550938,0.036963,0.026952188
98679,0.494089335,dam,TURKEY,-0.338687592,2,,,,,,0.609119438,0.609119438,0.609119438,0.609119438,0.619900313,0.602958938,0.509011313,0.620670375,0.614509875,0.611429625,0.620670375,0.609119438,0.592948125,0.608349375,0.576776813,0.586787625,0.60064875,0.58832775,0.61296975,0.555215063,0.621440438,0.617590125,0.614509875,0.599878688,0.538273688,0.481289063
87899,0.491859674,dam,TURKEY,5.15087081,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344988,0.365009625,0.431235,0.407363063
154422,0.053157654,artificial,TURKEY,1.334940042,1,,,,,,,,,,0.061605,0.0184815,0.034652813,0.054674438,0.051594188,0.063145125,0.05236425,0.060834938,0.056984625,0.056214563,0.026952188,0.061605,0.063145125,0.05852475,0.05852475,0.061605,0.063145125,0.060834938,0.057754688,0.044663625,0.060064875,0.061605
101433,0.491666883,dam,TURKEY,8.917976458,2,,,,,,,,,,0.000770063,,,0.000770063,,0.0924075,0.150162188,0.120899813,0.070075688,0.010010813,0.447406313,0.704607188,0.763902,0.765442125,0.766212188,0.763131938,0.731559375,0.761591813,0.740800125,0.698446688,0.626830875,0.558295313
82730,0.491602749,dam,IRAN,6.438037397,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,0.007700625,0.042353438,0.09548775
96373,0.491045803,dam,TURKEY,54.1816246,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.082396688,0.53288325
64674,0.053153407,artificial,IRAN,0.823269455,1,,,,,,,,,,,,,0.02156175,0.02772225,0.019251563,0.011550938,0.007700625,0.0184815,,0.000770063,,,0.008470688,0.025412063,0.025412063,0.013091063,,0.024642,,,0.031572563
153999,0.49040693,dam,TURKEY,0.25797002,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001540125,,0.003850313,0.005390438
279184,0.488441199,dam,TURKEY,1.072560225,2,0.162483188,0.109348875,0.109348875,0.109348875,0.109348875,0.128600438,0.128600438,0.128600438,0.13245075,0.135531,,,0.182504813,0.224088188,0.21869775,0.220237875,0.199446188,0.219467813,0.1786545,0.213307313,0.24642,0.2279385,0.224088188,0.234869063,0.247190063,0.251810438,0.262591313,0.253350563,0.226398375,0.285693188,0.30494475
87422,0.487121642,dam,TURKEY,1.667740205,2,,,,,,,,,0.003850313,,,,,,,,,,0.053134313,0.12012975,0.147852,0.156322688,0.159402938,0.158632875,0.1540125,0.177114375,0.176344313,0.177114375,0.16941375,0.16941375,0.176344313
246142,0.484377354,dam,IRAN,0.536740842,2,0.127060313,0.1293705,0.034652813,0.02772225,0.016941375,0.128600438,0.12321,0.128600438,0.073155938,,,,,0.1293705,0.044663625,0.133990875,,,0.000770063,,,,,0.020021625,,,,,,,0.29262375
100154,0.483782589,dam,TURKEY,1.006642362,2,,,,,,,,,0.605269125,0.651472875,0.559835438,0.56984625,0.552904875,0.419684063,0.42199425,0.423534375,0.398122313,0.411213375,0.38503125,0.398122313,0.735409688,0.765442125,0.765442125,0.760051688,0.6961365,0.740030063,0.546744375,0.582937313,0.55136475,0.559835438,0.519792188
152044,0.052947946,artificial,TURKEY,-0.866600479,1,,0.01540125,0.01540125,0.01540125,0.01540125,0.014631188,0.014631188,0.014631188,0.014631188,0.020791688,0.020791688,0.020791688,0.020791688,0.020021625,,,0.006930563,,0.005390438,,0.002310188,0.002310188,,,,,0.000770063,0.003850313,0.007700625,0.00924075,0.020791688
94029,0.481982082,dam,TURKEY,-0.159927817,2,,,,,,,,,0.367319813,0.362699438,0.300324375,0.37887075,0.381951,0.379640813,0.31110525,0.319575938,0.362699438,0.348838313,0.184044938,0.15709275,0.2032965,0.248730188,0.288773438,0.350378438,0.365779688,0.312645375,0.383491125,0.367319813,0.351918563,0.338057438,0.321116063
156321,0.481626511,dam,TURKEY,-1.148721564,2,,0.251040375,0.251040375,0.251040375,0.251040375,0.463577625,0.463577625,0.463577625,0.463577625,0.531343125,0.521332313,0.488989688,0.512091563,0.516711938,0.54520425,0.577546875,0.578316938,0.448176375,0.407363063,0.555215063,0.562915688,0.572156438,0.549054563,0.51440175,0.197906063,0.51440175,0.007700625,0.004620375,0.4004325,0.570616313,0.344217938
157306,0.052943468,artificial,GEORGIA,1.198183665,1,0.038503125,0.042353438,0.042353438,0.042353438,0.042353438,0.042353438,0.042353438,0.042353438,0.041583375,0.0431235,0.050054063,0.029262375,0.02156175,0.02772225,0.0061605,0.022331813,0.014631188,0.041583375,0.044663625,0.056984625,0.049284,0.059294813,0.0554445,0.061605,0.061605,0.063145125,0.051594188,0.04620375,0.035422875,0.044663625,0.036963
105804,0.479729623,dam,TURKEY,14.24836438,2,,,,,,,,,,,,,,,,,,,0.006930563,0.019251563,0.0184815,0.012321,0.003850313,0.70537725,0.709227563,0.713077875,0.726939,0.681505313,0.726939,0.703067063,0.461267438
92477,0.035058126,mountain_lake,TURKEY,0.250244504,4,0.042353438,0.042353438,0.042353438,0.042353438,0.042353438,0.042353438,0.042353438,0.042353438,0.04004325,0.043893563,0.042353438,0.043893563,0.0431235,0.043893563,0.043893563,0.042353438,0.042353438,0.043893563,0.0431235,0.043893563,0.0431235,0.043893563,0.043893563,0.043893563,0.043893563,0.043893563,0.043893563,0.043893563,0.043893563,0.043893563,0.04620375
247636,0.479184985,dam,IRAN,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249165,0.052757654,artificial,IRAN,3.795018041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049284,0.04620375,0.04620375,0.050824125,0.056984625
158044,0.477223963,dam,TURKEY,2.527483655,2,0.08932725,0.284923125,0.284923125,0.284923125,0.284923125,0.525182625,0.525182625,0.525182625,0.525182625,0.630681188,0.488989688,0.204836625,0.228708563,0.522102375,0.39119175,0.636841688,0.626830875,0.373480313,0.34190775,0.341137688,0.645312375,0.633761438,0.627600938,0.636841688,0.613739813,0.644542313,0.639151875,0.485139375,0.65609325,0.663793875,0.481289063
106037,0.052747123,artificial,TURKEY,-0.009755334,1,,,,,,0.0677655,0.0677655,0.0677655,0.0677655,0.07084575,0.069305625,0.06468525,0.07084575,0.066995438,0.061605,0.061605,0.063915188,0.066995438,0.057754688,0.059294813,0.059294813,0.060064875,0.060064875,0.066225375,0.070075688,0.06468525,0.07084575,0.066995438,0.0677655,0.071615813,0.06468525
281658,0.475331247,dam,AZERBAIJAN,-0.064611734,2,0.44663625,0.371170125,0.371170125,0.371170125,0.371170125,0.652242938,0.652242938,0.652242938,0.620670375,0.310335188,0.438935625,0.42199425,0.653013,0.654553125,0.653013,0.641462063,0.632991375,0.516711938,0.28030275,0.512091563,0.64377225,0.502850813,0.422764313,0.542124,0.342677813,0.328816688,0.639151875,0.441245813,0.368089875,0.685355625,0.512861625
48843,0.052737702,artificial,JORDAN,1.976947813,1,,,,,,,,,0.004620375,0.006930563,,,,0.001540125,,0.008470688,,0.001540125,0.001540125,0.00924075,0.013091063,0.00308025,0.002310188,0.013861125,0.020791688,0.007700625,0.02156175,0.013861125,0.019251563,0.029262375,0.0308025
79285,0.052619815,artificial,SYRIAN ARAB REPUBLIC,0.717892635,1,0.0308025,0.04004325,0.04004325,0.04004325,0.04004325,0.04004325,0.04004325,0.04004325,0.048513938,0.04620375,0.049284,0.050824125,0.050054063,0.038503125,0.043893563,0.04004325,0.046973813,0.048513938,0.0431235,0.047743875,0.042353438,0.048513938,0.039273188,0.044663625,0.036963,0.05236425,0.050054063,0.05236425,0.051594188,0.05236425,0.056214563
92221,0.475079089,dam,IRAN,7.649526769,2,,,,,,,,,,,,,,,,,0.008470688,0.016171313,,0.0554445,0.204066563,0.23101875,0.45895725,0.4620375,0.407363063,0.4620375,0.4620375,0.43431525,0.46511775,0.46511775,0.454336875
48034,0.052598484,artificial,IRAN,11.22430198,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004620375,,,0.022331813
102095,0.474052995,dam,TURKEY,2.40977481,2,0.0061605,0.00308025,0.00308025,0.00308025,0.00308025,0.139381313,0.139381313,0.139381313,0.519022125,0.519022125,0.518252063,0.513631688,0.519022125,0.404282813,0.50208075,0.519022125,0.501310688,0.5113215,0.519022125,0.509781375,0.510551438,0.518252063,0.519022125,0.51440175,0.516711938,0.503620875,0.459727313,0.445866188,0.515941875,0.515941875,0.509011313
91904,0.473924547,dam,TURKEY,-0.18864585,2,0.097027875,0.097027875,0.097027875,0.097027875,0.097027875,0.097027875,0.097027875,0.097027875,0.102418313,0.102418313,0.102418313,0.102418313,0.102418313,0.10164825,0.102418313,0.102418313,0.100108125,0.102418313,0.034652813,0.100108125,0.068535563,0.102418313,0.087017063,0.087017063,0.09548775,0.063915188,0.066995438,0.087017063,0.090097313,0.091637438,0.086247
48031,0.471806794,dam,IRAN,0.084151705,2,,,,,,,,,,,,,,0.005390438,,0.016171313,,,,,0.012321,0.014631188,0.005390438,0.004620375,,0.002310188,0.000770063,0.016171313,,0.019251563,0.023101875
73546,0.470548719,dam,SYRIAN ARAB REPUBLIC,1.119343807,2,0.020021625,0.277992563,0.277992563,0.277992563,0.277992563,0.277992563,0.277992563,0.277992563,0.352688625,0.352688625,0.352688625,0.352688625,0.3511485,0.348838313,0.341137688,0.229478625,0.34190775,0.342677813,0.327276563,0.304174688,0.350378438,0.352688625,0.349608375,0.352688625,0.352688625,0.371170125,0.370400063,0.36963,0.368859938,0.380410875,0.381180938
92216,0.470317841,dam,IRAN,2.429783198,2,,,,,,,,,,,,,0.324196313,0.330356813,0.307254938,0.109348875,0.314955563,0.31726575,0.128600438,0.08316675,0.320346,0.330356813,0.32958675,0.330356813,0.298014188,0.28030275,0.399662438,0.401972625,0.382721063,0.40967325,0.405052875
95371,0.4693259,dam,TURKEY,0.428166582,2,0.337287375,0.337287375,0.337287375,0.337287375,0.337287375,0.337287375,0.337287375,0.337287375,0.405052875,0.431235,0.401202563,0.402742688,0.405822938,0.3757905,0.408133125,0.430464938,0.39119175,0.36963,0.423534375,0.375020438,0.423534375,0.422764313,0.418914,0.39119175,0.408133125,0.432005063,0.428924813,0.406593,0.447406313,0.462807563,0.411983438
104474,0.468813777,dam,TURKEY,0.008544129,2,,,,,,0.539813813,0.539813813,0.539813813,0.539813813,0.539813813,0.525952688,0.485139375,0.54520425,0.513631688,0.509781375,0.512091563,0.500540625,0.539813813,0.493610063,0.504390938,0.528262875,0.500540625,0.512861625,0.509011313,0.509781375,0.54520425,0.50824125,0.501310688,0.546744375,0.543664125,0.525182625
157219,0.052418195,artificial,TURKEY,32.31964606,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.017711438
156516,0.052404869,artificial,TURKEY,3.3460203,1,,,,,,,,,,,,,,,,,,,0.000770063,,0.005390438,0.011550938,0.003850313,0.011550938,0.003850313,,0.001540125,0.00924075,0.026182125,0.022331813,0.024642
85631,0.468758374,dam,TURKEY,-2.333587715,2,,,,,,,,,,,0.553674938,0.549054563,0.549054563,0.552134813,0.55752525,0.553674938,0.556755188,0.542124,0.535193438,0.55136475,0.54520425,0.547514438,0.464347688,0.495150188,0.516711938,0.429694875,0.421224188,0.224088188,0.2525805,0.463577625,0.443556
253700,0.468652964,dam,IRAN,-1.466326526,2,0.12012975,0.321886125,0.365779688,0.362699438,0.185585063,0.185585063,0.281842875,0.204066563,0.364239563,0.365009625,0.05236425,,,0.270291938,0.207146813,0.307254938,0.028492313,,,0.117819563,0.075466125,0.050824125,0.140921438,0.065455313,,0.1786545,,0.098568,,0.108578813,0.180964688
81492,0.052346911,artificial,IRAN,0.267003248,1,,,,,,,,,,,,,,0.001540125,0.001540125,0.001540125,,,,,0.001540125,0.001540125,,0.000770063,0.001540125,,0.004620375,0.0061605,,0.001540125,
157466,0.46538645,dam,TURKEY,11.71508644,2,,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.140921438,0.1786545,0.20021625,0.507471188,0.512091563,0.512861625,0.529803,0.283383
88246,0.4626019,dam,SYRIAN ARAB REPUBLIC,0.561274463,2,0.285693188,0.344217938,0.344217938,0.344217938,0.344217938,0.344217938,0.344217938,0.344217938,0.303404625,0.256430813,0.271832063,0.264131438,0.331896938,0.350378438,0.353458688,0.356538938,0.265671563,0.308795063,0.074696063,0.174034125,0.3265065,0.348838313,0.29878425,0.36038925,0.362699438,0.353458688,0.375020438,0.3265065,0.370400063,0.378100688,0.384261188
151613,0.052336358,artificial,TURKEY,-0.473896445,1,,,,,,,,,,,0.056984625,0.053134313,0.042353438,0.054674438,0.053904375,0.043893563,0.048513938,0.045433688,0.053904375,0.050824125,0.05236425,0.056984625,0.050824125,0.053904375,0.040813313,0.048513938,0.056984625,0.042353438,0.043893563,0.044663625,0.049284
80038,0.052210975,artificial,SYRIAN ARAB REPUBLIC,-1.451961136,1,0.056984625,0.056984625,0.056984625,0.056984625,0.056984625,0.056984625,0.056984625,0.056984625,0.05852475,0.059294813,0.057754688,0.059294813,0.041583375,0.056214563,0.045433688,0.038503125,0.042353438,0.049284,0.0431235,0.046973813,0.039273188,0.042353438,0.039273188,0.050054063,0.049284,0.038503125,0.041583375,0.041583375,0.039273188,0.044663625,0.0308025
153249,0.052041929,artificial,TURKEY,-0.116203485,1,,,,,,,,,,,,,,,,,,0.000770063,,0.003850313,0.063145125,0.065455313,0.063915188,0.06468525,0.056984625,0.044663625,0.054674438,0.041583375,0.026952188,0.017711438,0.023101875
152378,0.459128976,dam,TURKEY,17.05977215,2,,,,,,,,,,,,,,,,,,,,,,,,,0.00308025,0.006930563,0.470508188,0.465887813,0.435855375,0.465887813,0.439705688
159434,0.051889081,artificial,AZERBAIJAN,-0.283855827,1,,0.012321,0.012321,0.012321,0.012321,0.012321,0.012321,0.012321,0.011550938,0.012321,0.010780875,0.001540125,0.008470688,,0.005390438,0.010010813,0.005390438,0.003850313,0.003850313,0.006930563,0.008470688,0.010010813,0.002310188,0.010780875,0.012321,0.007700625,0.006930563,0.001540125,,0.011550938,0.0061605
94626,0.458519101,dam,TURKEY,-2.101718792,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.004620375,0.411213375,0.416603813,0.17557425,0.153242438,0.140151375
94951,0.458061099,dam,IRAN,-2.607233775,2,,,,,,,,,,,,,0.426614625,0.549054563,0.344217938,0.5482845,0.284153063,0.549054563,0.541353938,0.506701125,0.53288325,0.492069938,0.522102375,0.358849125,0.268751813,0.357309,0.3634695,0.211767188,0.324196313,0.29262375,0.304174688
92889,0.456489265,dam,TURKEY,-0.009027017,2,0.103958438,0.103958438,0.103958438,0.103958438,0.103958438,0.103958438,0.103958438,0.103958438,0.103958438,0.099338063,0.075466125,0.1047285,0.1047285,0.097027875,0.1047285,0.1047285,0.1047285,0.1047285,0.030032438,0.1047285,0.100108125,0.1047285,0.1047285,0.093947625,0.1047285,0.0924075,0.088557188,0.093947625,0.103958438,0.10164825,0.103188375
92659,0.008210456,mountain_lake,IRAN,0.622583768,4,0.002310188,0.004620375,0.007700625,0.007700625,0.007700625,0.007700625,0.007700625,0.007700625,0.00308025,0.006930563,0.005390438,0.004620375,0.007700625,0.004620375,0.007700625,0.007700625,0.0061605,0.007700625,0.007700625,0.004620375,0.0061605,0.007700625,0.007700625,0.007700625,0.004620375,0.005390438,0.006930563,0.005390438,0.006930563,0.006930563,0.006930563
80048,0.455785334,dam,IRAQ,3.379057804,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445866188,0.432005063,0.458187188,0.479748938,0.4990005
157161,0.051798657,artificial,TURKEY,3.377158399,1,,,,,,,,,,,0.002310188,0.001540125,0.005390438,0.000770063,0.004620375,0.000770063,0.008470688,0.002310188,0.000770063,,,0.007700625,0.0061605,0.005390438,0.006930563,0.010010813,0.035422875,0.033112688,0.031572563,0.033112688,0.040813313
154818,0.453020424,dam,TURKEY,3.701740026,2,0.003850313,,,,,0.002310188,,,,,,,,,,,,,,,0.006930563,0.007700625,0.374250375,0.365009625,0.414293625,0.425844563,0.438935625,0.427384688,0.355768875,0.408133125,0.439705688
252576,0.452513099,dam,IRAN,-1.491266343,2,0.391961813,0.512091563,0.512091563,0.512091563,0.204836625,0.49284,0.509781375,0.4866795,0.506701125,0.5113215,0.18789525,0.038503125,,0.24642,0.384261188,0.4866795,,,,0.143231625,,0.011550938,0.275682375,,,,,0.066225375,0.328816688,0.458187188,0.442015875
154619,0.451190948,dam,TURKEY,19.42262199,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202526438,0.36038925,0.482059125,0.57600675,0.53288325
59487,0.051797181,artificial,IRAN,2.625343992,1,,,,,,0.036192938,0.010780875,0.010780875,0.0061605,,,,0.029262375,0.006930563,0.013091063,0.040813313,0.038503125,0.01540125,0.001540125,0.010010813,0.031572563,0.011550938,0.016171313,0.041583375,0.039273188,0.047743875,0.047743875,0.042353438,0.045433688,0.050054063,0.049284
77523,0.051719569,artificial,IRAQ,-0.161297802,1,0.020021625,0.020021625,0.0184815,0.0184815,0.0184815,0.0184815,0.0184815,0.0184815,0.0184815,0.019251563,0.010010813,,,0.020021625,0.022331813,0.022331813,0.014631188,0.022331813,0.02156175,,,,0.010780875,0.017711438,0.00924075,,,,,,0.02156175
155427,0.4496032,dam,TURKEY,16.71164666,2,,,,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.038503125,0.273372188,0.318805875,0.368089875,0.346528125,0.466657875
151968,0.44789803,dam,TURKEY,2.655529414,2,,,,,,0.110118938,0.110118938,0.110118938,0.110118938,0.204066563,0.20637675,0.2279385,0.224088188,0.195595875,0.189435375,0.108578813,0.222548063,0.202526438,0.179424563,0.24950025,0.296474063,0.32342625,0.254120625,0.237949313,0.26182125,0.327276563,0.415063688,0.435085313,0.4250745,0.415063688,0.406593
161712,0.0516899,artificial,AZERBAIJAN,0.750460788,1,,0.000770063,0.016171313,0.032342625,0.032342625,0.032342625,0.032342625,0.032342625,0.030032438,0.0308025,0.016941375,0.013091063,0.008470688,,0.0184815,0.020791688,0.028492313,0.029262375,0.006930563,0.000770063,0.023871938,0.030032438,0.016941375,0.023101875,0.019251563,0.014631188,0.029262375,0.032342625,0.032342625,0.037733063,0.023871938
